ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code
chok1245,Chokwe,Africa,-9.66082,21.3992,chok1245,cjk
chol1278,Jollado,Eurasia,35.14,126.84,chol1278,
chol1281,Chol-Chontal,,,,chol1281,
chol1282,Chol,North America,17.4897,-92.4698,chol1282,ctu
chol1283,Cholti,North America,15.5,-89.0,chol1283,
chol1284,Cholón,South America,-9.23129,-75.9621,chol1284,cht
chol1285,"Chol, Tila",North America,17.49,-92.47,chol1285,cti
chon1248,Chono,South America,-44.298692,-73.879395,chon1248,
chon1284,Chong of Chanthaburi,Eurasia,12.5218,102.514,chon1284,cog
chon1285,Choni,Eurasia,27.7552,99.8255,chon1285,cda
chon1286,Chungli,Eurasia,26.321,94.515,chon1286,
chon1287,Chonyi-Dzihana-Kauma,Africa,-6.518,38.672,chon1287,coh
chop1243,Chopi,Africa,-24.8327,34.1097,chop1243,cce
chor1273,Chortí,North America,14.818,-89.2363,chor1273,caa
chor1274,Chorote,,,,chor1274,
chor1275,Chorotega,North America,10.8154,-85.1228,chor1275,cjr
chot1239,Chothe,Eurasia,24.3722,94.2408,chot1239,nct
chra1242,Chrau,Eurasia,10.8021,107.293,chra1242,crw
chru1239,Chru,Eurasia,11.6625,108.529,chru1239,cje
chua1248,Chuanqiandian,,,,chua1248,
chua1250,Chuave,Papunesia,-6.17824,145.139,chua1250,cjv
chua1256,Chuanqiandian Cluster Miao,Eurasia,22.5638,101.95,chua1256,cqd
chug1252,Duhumbi,Eurasia,27.4177713,92.2255891,chug1252,cvg
chug1254,Chugach,North America,,,chug1254,
chuj1249,Chujean,,,,chuj1249,
chuj1250,Chuj,North America,15.8399,-91.76,chuj1250,cac
chuj1251,"Chuj, Ixtatán",North America,,,chuj1251,cnm
chuk1270,Chukwa,Eurasia,27.358,86.9824,chuk1270,cuw
chuk1273,Chukchi,Eurasia,68.6436,170.045,chuk1273,ckt
chuk1274,Chuka,Africa,-0.27405,37.6116,chuk1274,cuh
chul1246,Lower Chulym Turkic,Eurasia,56.87439,86.5892,chul1246,clw
chum1261,Chumburung,Africa,8.15211,-0.2755,chum1261,ncu
chum1264,Chumash,North America,,,chum1264,chs
chun1247,Ch'ungch'ongdo,Eurasia,36.63,127.31,chun1247,
chur1257,Church Slavic,Eurasia,43.7171,22.8442,chur1257,chu
chur1258,Churahi,Eurasia,32.8969,76.1124,chur1258,cdj
chut1247,Chut,Eurasia,17.6819,105.773,chut1247,scb
chuu1238,Chuukese,Papunesia,7.346993,151.598607,chuu1238,chk
chuv1255,Chuvash,Eurasia,55.48701,47.16298,chuv1255,chv
chuw1238,Chuwabu,Africa,-17.3428,37.1231,chuw1238,chw
ciac1237,Cia-Cia,Papunesia,-5.68289,122.791,ciac1237,cia
ciba1236,Cibak,Africa,10.8977,12.902,ciba1236,ckl
cici1237,Cicipu,Africa,11.0417,5.54073,cici1237,awc
cimb1238,Cimbrian,Eurasia,45.921,11.324,cimb1238,cim
cina1236,Cinamiguin Manobo,Papunesia,9.1793,124.721,cina1236,mkx
cind1241,Yara,Africa,10.3419,5.84212,cind1241,cdr
cine1238,Cineni,Africa,11.1319,13.8187,cine1238,cie
cint1239,Cinta Larga,South America,-10.5879,-60.8312,cint1239,cin
circ1239,Circassian,,,,circ1239,
cire1240,Cirebon Javanese,Papunesia,-6.74533,108.538,cire1240,
cish1238,Western-Kambari-Cishingini,Africa,9.88458,4.48564,cish1238,asg
cita1245,Citak,Papunesia,-5.58276,139.461,cita1245,txt
ciwo1236,Ciwogai,Africa,10.8881,9.88558,ciwo1236,tgd
cjin1234,Basilectal Colloquial Jakarta Indonesian,Papunesia,-6.277146,106.848088,cjin1234,
clal1241,Clallam,North America,48.0707,-123.511,clal1241,clm
clas1249,Classical-Middle Armenian,Eurasia,38.592316,41.346422,clas1249,xcl
clas1250,Classical Nahuatl,North America,19.72,-96.97,clas1250,nci
clas1251,Classical Quechua,South America,-9.99999,-76.5,clas1251,qwc
clas1252,Classical Syriac,Eurasia,37.1129,42.1432,clas1252,syc
clas1253,Classical Mandaic,Eurasia,36.1203,49.5659,clas1253,myz
clas1254,Classical Tibetan,Eurasia,29.24,92.01,clas1254,xct
clas1258,Classical Sanskrit,Eurasia,,,clas1258,
clel1238,C'lela,Africa,11.4653,5.26544,clel1238,dri
coah1252,Coahuilteco,North America,28.2589,-97.89,coah1252,xcw
coas1294,Coastal Kadazan,Papunesia,5.77065,116.063,coas1294,kzj
coas1295,Coastal Konjo,Papunesia,-5.41532,120.304,coas1295,kjc
coas1297,Coastal Binanderean,,,,coas1297,
coas1300,Coast Tsimshian,North America,,,coas1300,
coas1301,Coast Miwok,North America,38.3285,-122.994,coas1301,csi
coat1238,Coatlán Mixe,North America,16.9404,-95.4659,coat1238,mco
coat1240,Coatepec Nahuatl,North America,18.32,-99.7114,coat1240,naz
coat1241,Coatzospan Mixtec,North America,18.048748,-96.763633,coat1241,miz
coat1243,Coatlán Zapotec,North America,16.1463,-96.7683,coat1243,zps
coca1259,Cocama-Cocamilla,South America,-4.5,-74.0,coca1259,cod
coca1260,Cocama,South America,,,coca1260,
coch1272,Cochimi,North America,29.04,-114.077,coch1272,coj
coch1273,Cochiti,North America,,,coch1273,
coch1274,Cochabamba,South America,,,coch1274,
coco1260,Cocos Islands Malay,Papunesia,-12.193342,96.833679,coco1260,coa
coco1261,Cocopa,North America,32.376,-114.848,coco1261,coc
coeu1236,Coeur d'Alene,North America,47.2958,-116.715,coeu1236,crd
cofa1242,Cofán,South America,0.276675,-77.0643,cofa1242,con
cogu1240,Cogui,South America,10.9485,-73.8043,cogu1240,kog
coic1238,Coicoyán,North America,17.27301,-98.27588,coic1238,
cola1237,Colac,Australia,-38.471266,143.422444,cola1237,
coll1240,Col,Papunesia,-3.52245,103.451,coll1240,liw
colo1249,Colombian Sign Language,South America,5.33532,-75.4464,colo1249,csn
colo1254,Colonia Tovar German,South America,10.4853,-67.2579,colo1254,gct
colo1256,Tsafiki,South America,-0.21181,-79.2347,colo1256,cof
colu1241,Columbia-Wenatchi,North America,48.217,-118.454,colu1241,col
colu1250,Columbia,North America,,,colu1250,
coma1245,Comanche,North America,34.0,-101.0,coma1245,com
coma1246,Comaltepec Chinantec,North America,17.5909,-96.445,coma1246,cco
come1251,Comecrudan,North America,26.1333,-98.4667,come1251,xcm
come1253,Comecrudo,North America,,,come1253,
comm1247,Common Chinese,Eurasia,,,comm1247,
como1259,Comox,North America,49.7233,-124.967,como1259,coo
cond1242,Condamine-Upper Clarence Bandjalang,Australia,-28.289642,152.151281,cond1242,gih
cong1236,Congo Swahili,Africa,-7.2692,27.4196,cong1236,swc
conn1243,Connacht,Eurasia,,,conn1243,
cons1245,Constantine,Africa,,,cons1245,
coon1239,Côông,Eurasia,22.3311,102.759,coon1239,cnc
coos1249,Hanis,North America,43.4413,-124.16,coos1249,csz
copa1236,Central-South Chiapas Zoque,North America,17.2157,-93.3183,copa1236,zoc
copa1237,Copala Triqui,North America,17.1541,-97.9826,copa1237,trc
copi1238,Copi,Africa,,,copi1238,
copp1244,Inuinnaqtun,North America,,,copp1244,
copt1239,Coptic,Africa,29.472,31.2053,copt1239,cop
cora1259,Corachol,,,,cora1259,
cora1260,Coran,,,,cora1260,
cora1261,Corachol-Aztecan,,,,cora1261,
cori1240,Kyoli,Africa,9.59,8.06,cori1240,cry
corn1251,Cornish,Eurasia,50.5233,-4.18619,corn1251,cor
coro1247,Corongo Ancash Quechua,South America,-8.57647,-77.9864,coro1247,qwa
cors1241,Corsican,Eurasia,41.7,9.25537,cors1241,cos
cosa1234,Cosao,Eurasia,21.616667,101.566667,cosa1234,
cota1241,Cotabato Manobo,Papunesia,6.39417,124.234,cota1241,mta
coto1248,Cotoname,North America,25.9116,-97.3956,coto1248,xcn
cowi1241,Cowichan,North America,,,cowi1241,
cowl1242,Cowlitz,North America,46.4167,-122.917,cowl1242,cow
coyo1236,Coyotepec Popoloca,North America,18.3814,-97.6258,coyo1236,pbf
coyu1235,Coyutla Totonac,North America,20.5447,-97.6852,coyu1235,toc
cree1270,Creek,North America,31.0,-87.5,cree1270,mus
cree1272,Cree,North America,,,cree1272,cre
creo1235,Guyanese Creole English,South America,9.0,-62.0,creo1235,gyn
crim1257,Crimean Tatar,Eurasia,45.0,34.08,crim1257,crh
crim1258,Crimean Rom,Eurasia,,,crim1258,
croa1245,Croatian Standard,Eurasia,45.555,15.982,croa1245,hrv
croi1234,Croisilles,,,,croi1234,
cros1244,Cross River Mbembe,Africa,6.16926,8.23592,cros1244,mfn
crow1244,Crow,North America,45.368,-107.874,crow1244,cro
cruz1243,Cruzeño,North America,34.0465,-119.864,cruz1243,crz
csan1238,Csángó,Eurasia,,,csan1238,
cuaa1241,Cua,Eurasia,15.1688,108.431,cuaa1241,cua
cuat1239,Cuatzoquitengo,North America,17.288353,-98.615523,cuat1239,
cube1242,Cubeo,South America,1.32382,-70.1939,cube1242,cub
cuda1238,Cudaxar,Eurasia,,,cuda1238,
cuev1239,Cuevas Mixtec,North America,,,cuev1239,
cuib1242,Cuiba,South America,6.19829,-69.8197,cuib1242,cui
cuic1234,Cuicatec,,,,cuic1234,
cuic1235,Cuica,South America,,,cuic1235,
cuit1236,Cuitlatec,North America,18.1,-100.5,cuit1236,cuy
culi1244,Culina,South America,-8.55268,-70.6648,culi1244,cul
cune1239,Cuneiform Luwian,Eurasia,38.0,36.0,cune1239,xlu
cung1238,Chung,Africa,6.59687,10.4104,cung1238,cnq
cunn1236,Cun-Nadou,Eurasia,19.2182,108.743,cunn1236,cuq
cuoi1242,Cuoi,,,,cuoi1242,
cupe1243,Cupeño,North America,33.3148,-116.515,cupe1243,cup
cure1236,Kueretu,South America,-1.045978,-70.305862,cure1236,
curr1243,Curripaco,South America,0.69618,-67.5028,curr1243,kpc
cusc1236,Cusco Quechua,South America,-14.0853,-71.7663,cusc1236,quz
cush1243,Cushitic,,,,cush1243,
cutc1238,Cutchi-Swahili,Africa,-3.13905,38.6217,cutc1238,ccl
cuti1242,Kanamarí do Juruá-Japurá-Xeruã-Itaquaí-Jutaí,South America,,,cuti1242,
cuvo1236,Cuvok,Africa,10.6448,14.0006,cuvo1236,cuv
cuya1240,Cuyamecalco Mixtec,North America,18.0821,-96.7314,cuya1240,xtu
cuyo1237,Cuyonon,Papunesia,10.3201,119.3,cuyo1237,cyo
cwib1235,Cwi Bwamu,Africa,11.4182,-2.95115,cwib1235,bwy
cypr1248,Cypriot Arabic,Eurasia,35.1674,33.0943,cypr1248,acy
cypr1249,Cypriot Greek,Eurasia,34.924591,32.978113,cypr1249,
czec1253,Czech Sign Language,Eurasia,50.012,14.4774,czec1253,cse
czec1258,Czech,Eurasia,49.873398,15.10437,czec1258,ces
daai1236,Daai Chin,Eurasia,20.7347,93.7853,daai1236,dao
daak1235,Da'a Kaili,Papunesia,-1.21051,119.527,daak1235,kzf
daas1238,Daasanach,Africa,4.58879,35.9888,daas1238,dsh
daat1234,Daats'iin,Africa,11.5284,35.2226,daat1234,dtn
daba1260,Dabarre,Africa,1.2179,43.3304,daba1260,dbr
dabe1239,Dabe,Papunesia,-2.05082,139.116,dabe1239,dbe
dadi1249,Dadiya,Africa,9.62705,11.3587,dadi1249,dbd
dadi1250,Dadibi,Papunesia,-6.65765,144.511,dadi1250,mps
dadi1251,Dadi Dadi,Australia,,,dadi1251,dda
dafa1241,Dafang,Eurasia,,,dafa1241,
daga1272,Dagaari Dioula,Africa,11.6839,-2.48569,daga1272,dgd
daga1275,Daga,Papunesia,-9.9747,149.263,daga1275,dgz
dagb1246,Dagbani,Africa,9.64745,-0.43227,dagb1246,dag
dagb1248,Dagba,Africa,8.84278,18.4847,dagb1248,dgk
dagi1241,Dagik,Africa,10.583,29.9404,dagi1241,dec
daha1245,Dahalo,Africa,-2.1843,40.37,daha1245,dal
daha1247,Dahalik,Africa,15.732898,40.081897,daha1247,dlk
daho1238,Daho-Doo,Africa,5.72458,-7.3558,daho1238,das
daii1240,Dai,Papunesia,-7.55894,129.687,daii1240,dij
dair1239,Dair,Africa,12.474,30.6782,dair1239,drb
daiz1235,Dai Zhuang,Eurasia,23.4,104.4,daiz1235,zhd
daka1243,Dakaka,Papunesia,-16.2696,168.013,daka1243,bpa
dakk1238,Dakka,Papunesia,-3.33671,119.235,dakk1238,dkk
dakk1239,Dakkang,Eurasia,15.6333,107.25,dakk1239,
dako1258,Dakota,North America,45.86,-96.58,dako1258,dak
dakp1242,Dakpakha,Eurasia,27.3762,91.8245,dakp1242,dka
dale1238,Dalecarlian,Eurasia,61.291358,13.830399,dale1238,qer
dali1242,Dali,Eurasia,,,dali1242,
dalm1243,Dalmatian,Eurasia,42.7095,18.0238,dalm1243,dlm
dalo1238,Daloa Bété,Africa,6.69281,-6.63944,dalo1238,bev
dama1267,Dama (Cameroon),Africa,8.72207,14.0597,dama1267,dmm
dama1268,Damakawa,Africa,11.0808,5.4914,dama1268,dam
dama1270,Damara,Africa,,,dama1270,
dama1272,Damal,Papunesia,-4.17345,137.496,dama1272,uhn
dama1278,Daman-Diu Portuguese,Eurasia,20.396759,72.84146,dama1278,idb
damb1246,Dambi,Papunesia,-7.00587,146.474,damb1246,dac
dame1241,Dameli,Eurasia,35.299,71.6806,dame1241,dml
damp1237,Dampelas,Papunesia,0.70234,120.219,damp1237,dms
damu1236,Damu,Eurasia,29.483,95.5,damu1236,
dana1252,Danau,Eurasia,20.4957,96.998,dana1252,dnu
dana1254,Danaru,Papunesia,-5.53634,145.457,dana1254,dnr
dand1238,Dandami Maria,Eurasia,18.7475,81.3598,dand1238,daq
dand1239,Danda,Africa,,,dand1239,
dang1260,Dangaura Tharu,Eurasia,27.8834,81.7761,dang1260,thl
dang1274,Dangaleat,Africa,12.1517,18.385,dang1274,daa
dani1246,Danish Sign Language,Eurasia,55.8257,12.3187,dani1246,dsl
dani1285,Danish,Eurasia,54.8655,9.36284,dani1285,dan
dann1241,Dan,Africa,7.22812,-8.24535,dann1241,daf
dano1240,Dano,Papunesia,-5.92188,145.254,dano1240,aso
dans1239,Chaari,Africa,10.00982,9.20784,dans1239,cxh
dans1240,Danster !Ui,Africa,-28.11,24.86,dans1240,gku
danu1251,Danu,Eurasia,,,danu1251,dnv
daof1238,Rtau,Eurasia,,,daof1238,
daon1243,Daonda,Papunesia,-3.31443,141.22,daon1243,dnd
daoo1238,Dao,Papunesia,-3.28643,136.421,daoo1238,daz
dara1250,Darai,Eurasia,27.8623,84.1357,dara1250,dry
dara1251,Daraga,Papunesia,13.17,123.5,dara1251,rbl
dara1252,Darava,Papunesia,-10.237355,149.124637,dara1252,
dard1243,Dar Daju Daju,Africa,12.1187,18.7996,dard1243,djc
dare1241,Darel,Eurasia,,,dare1241,
darf1239,Dar Fur Daju,Africa,12.2598,25.3127,darf1239,daj
darg1241,North-Central Dargwa,Eurasia,42.4257,47.4388,darg1241,dar
dari1249,Dari,Eurasia,31.0405,67.3593,dari1249,prs
dark1243,Darkhat,Eurasia,50.623,99.4449,dark1243,drh
darl1243,Paakantyi,Australia,-32.7021,142.695,darl1243,drl
darm1243,Darma,Eurasia,29.8629,80.5439,darm1243,drd
daro1239,Daro-Matu Melanau,Papunesia,2.54435,111.536,daro1239,dro
darr1238,Darrai Nur,Eurasia,,,darr1238,
dars1235,Dar Sila Daju,Africa,11.9861,22.2013,dars1235,dau
darw1234,Darwazi,Eurasia,38.3161,70.7643,darw1234,drw
dass1243,Dass,Africa,9.9325,9.51838,dass1243,dot
dato1239,Barabayiiga-Gisamjanga,Africa,-4.4131,35.2321,dato1239,tcc
daun1234,Daungwurrung,Australia,-36.96691,145.42066,daun1234,dgw
daur1238,Dagur,Eurasia,48.0,124.0,daur1238,dta
dava1245,Davawenyo,Papunesia,7.22613,126.458,dava1245,daw
dava1250,Davani,Eurasia,,,dava1250,
dawa1242,Dawawa,Papunesia,-10.1692,149.999,dawa1242,dww
dawe1237,Dawera-Daweloor,Papunesia,-7.76324,130.06,dawe1237,ddw
dawr1236,Dawro,Africa,6.95,37.0,dawr1236,dwr
daww1239,Dâw,South America,-0.1177,-67.2934,daww1239,kwa
daya1246,Dayang Pumi,Eurasia,,,daya1246,
dayi1244,Dayi,Australia,-13.1806,136.22,dayi1244,dax
dayy1236,Day,Africa,8.52612,17.5146,dayy1236,dai
daza1242,Dazaga,Africa,15.7358,15.8517,daza1242,dzg
dazh1234,Dazhai,Eurasia,,,dazh1234,
dbus1238,Ü,Eurasia,,,dbus1238,
debo1238,Débo,Africa,,,debo1238,
decc1239,Deccan Marathi,Eurasia,18.5919,75.717,decc1239,dcc
dech1234,Dechang,Eurasia,,,dech1234,
dedu1240,Dedua,Papunesia,-6.38206,147.627,dedu1240,ded
defa1248,Defaka,Africa,4.58451,7.50186,defa1248,afn
dege1246,Degema,Africa,4.73373,6.80991,dege1246,deg
dege1247,Degenan,Papunesia,-5.70892,146.572,dege1247,dge
dege1248,Degexit'an,North America,62.0697,-160.044,dege1248,ing
degg1238,Deg,Africa,8.43846,-2.28724,degg1238,mzw
dehu1237,Dehu,Papunesia,-20.8892,167.229,dehu1237,dhv
dein1238,Deing,Papunesia,,,dein1238,
deir1239,Deirate,Papunesia,,,deir1239,
dela1251,Dela-Oenale,Papunesia,-10.8469,122.852,dela1251,row
delo1240,Delo,Africa,7.90997,0.59728,delo1240,ntr
demi1242,Demisa,Papunesia,-2.54564,136.694,demi1242,dei
demm1245,Dem,Papunesia,-3.72183,137.632,demm1245,dem
demt1241,Demta,Papunesia,-2.38475,140.166,demt1241,dmy
demu1235,Demushbo,South America,-4.837565,-70.873718,demu1235,
dend1242,Dendi (Central African Republic),Africa,4.48146,22.566,dend1242,deq
dend1243,Dendi (Benin),Africa,11.6682,3.49109,dend1243,ddn
deng1250,Dengese,Africa,-3.26337,21.4194,deng1250,dez
deng1252,Dengalu,Papunesia,-7.0572,146.3598,deng1252,
deng1253,Dengka,Papunesia,-10.7866,122.946,deng1253,dnk
deni1241,Deni,South America,-6.74962,-67.5029,deni1241,dny
deno1239,Deno,Africa,10.63147,10.43937,deno1239,dbb
deny1238,Denya,Africa,5.97237,9.39989,deny1238,anv
deor1238,Deori,Eurasia,26.86152,93.70572,deor1238,der
dera1245,Dera (Indonesia),Papunesia,-3.52309,140.947,dera1245,kbv
dera1248,Dera (Nigeria),Africa,10.072,12.0256,dera1248,kna
dere1243,Derebai,Papunesia,-10.292078,149.405074,dere1243,
derg1234,Derge (Dege),Eurasia,,,derg1234,
derm1238,Dermuha,Eurasia,,,derm1238,
desa1247,Desano,South America,0.58157,-69.4955,desa1247,des
desi1235,Desiya,Eurasia,18.965,82.646,desi1235,dso
dewo1238,Dewoin,Africa,6.56113,-10.9076,dewo1238,dee
dezf1238,Dezfuli-Shushtari,Eurasia,32.374,48.907,dezf1238,def
dger1238,Dgernesiais,Eurasia,49.4546,-2.5751,dger1238,
dghw1239,Dghwede,Africa,11.05751,13.77847,dghw1239,dgh
dhai1238,Dhaiso,Africa,-4.81209,38.818,dhai1238,dhs
dhal1245,Dhalandji,Australia,-22.196,114.937,dhal1245,dhl
dhal1246,Dhalwangu,Australia,,,dhal1246,
dhan1264,Dhanki,Eurasia,20.7719,73.7418,dhan1264,dhn
dhan1270,Dhangu,Australia,-11.9493,135.752,dhan1270,dhg
dhao1237,Dhao,Papunesia,-10.8098,122.658,dhao1237,nfa
dhar1247,Dhargari,Australia,-24.0601,114.847,dhar1247,dhr
dhar1248,Dharumbal,Australia,-23.307,150.593,dhar1248,xgm
dhat1238,Dhatki,Eurasia,26.4156,70.7826,dhat1238,mki
dhim1246,Dhimal,Eurasia,26.6283,88.3798,dhim1246,dhi
dhiv1236,Dhivehi,Eurasia,1.928498,73.54433,dhiv1236,div
dhof1235,Dhofari Arabic,Eurasia,17.0796,54.4894,dhof1235,adf
dhop1238,Dhopaluo,Africa,,,dhop1238,
dhud1236,Dhudhuroa,Australia,-36.95881441,147.0450379,dhud1236,ddr
dhun1238,Dhundari,Eurasia,26.473,76.198,dhun1238,dhd
dhun1239,Dhungaloo,Australia,,,dhun1239,dhx
dhur1239,Dhurga,Australia,-35.412,150.134,dhur1239,dhu
dhuw1248,Dhuwal-Dhuwala,,,,dhuw1248,
dhuw1249,Dhuwal,Australia,-12.7825,136.008,dhuw1249,duj
dhuw1250,Dhuwaya,Australia,,,dhuw1250,dwy
diaa1238,Alu-Sinagen,Papunesia,-3.38837,142.248,diaa1238,dia
diah1239,Diahói,South America,-7.9939,-62.1936,diah1239,
diba1242,Dibabawon Manobo,Papunesia,7.85664,126.018,diba1242,mbd
dibi1240,Dibiyaso,Papunesia,-7.82096,142.779,dibi1240,dby
dibo1245,Dibole,Africa,1.07773,17.2305,dibo1245,bvx
dibo1247,Dibo,Africa,9.0611,6.3731,dibo1247,dio
dica1235,Dicamay Agta,Papunesia,17.8846,121.606,dica1235,duy
didi1258,Didinga,Africa,4.21489,33.6869,didi1258,did
dido1241,Tsez,Eurasia,42.2646,45.8096,dido1241,ddo
dier1241,Dieri,Australia,-28.1667,138.0,dier1241,dif
diga1241,Tawra,Eurasia,28.4993,96.8803,diga1241,mhu
digo1242,Digor Ossetian,Eurasia,43.158056,44.156944,digo1242,
digo1243,Digo,Africa,-4.62101,39.1752,digo1243,dig
diii1241,Dii,Africa,7.77412,13.9884,diii1241,dur
diji1241,Dijim-Bwilim,Africa,9.67567,11.5201,diji1241,cfa
dikh1234,Dikhyang,Eurasia,,,dikh1234,
dill1242,Dilling,Africa,12.0347,29.6056,dill1242,dil
dima1251,Dimasa,Eurasia,25.4198,93.1806,dima1251,dis
dima1252,Dima,Papunesia,-9.70322,149.605,dima1252,jma
dimb1238,Dimbong,Africa,4.80551,10.9888,dimb1238,dii
dime1235,Dime,Africa,6.20951,36.3329,dime1235,dim
dimi1244,Gavak,Papunesia,-4.8296,145.676,dimi1244,dmc
diml1238,Dimli,Eurasia,38.6147,39.6388,diml1238,diq
ding1239,Ding,Africa,-4.44304,19.3881,ding1239,diz
dink1262,Dinka,Africa,,,dink1262,din
diod1237,Diodio,Papunesia,-9.38654,150.168,diod1237,ddi
dira1238,Dirari,Australia,-28.7992,138.078,dira1238,dit
dira1242,Dirasha,Africa,5.60452,37.4026,dira1242,gdl
diri1252,Diriku-Shambyu,Africa,-18.1681,20.6678,diri1252,diu
diri1253,Jirim,Africa,8.36,11.05,diri1253,dir
diri1259,Diri,Africa,11.1701,9.32363,diri1259,dwa
dirr1240,Dir,Africa,10.20833,9.70833,dirr1240,
disa1239,Dissa-Canton Mufa,Africa,10.3218,19.2156,disa1239,dsi
dita1238,Ditammari,Africa,10.1614,1.18045,dita1238,tbz
diti1235,Ditidaht,North America,48.67,-124.75,diti1235,dtd
diuw1238,Diuwe,Papunesia,-5.12627,139.455,diuw1238,diy
diux1235,Diuxi-Tilantongo Mixtec,North America,17.3596,-97.3861,diux1235,xtd
dixo1238,Dixon Reef,Papunesia,-16.3267,167.516,dixo1238,dix
dizi1235,Dizin,Africa,6.1405,35.5763,dizi1235,mdx
djab1234,Djabwurrung,Australia,,,djab1234,tjw
djad1246,Djadjawurrungic,Australia,,,djad1246,
djam1255,Jaminjung-Ngaliwurru,Australia,-15.0558,130.06,djam1255,djd
djam1256,Djambarrpuyngu,Australia,-12.021,135.59,djam1256,djr
djan1238,Djangun,Australia,-16.91051,144.93245,djan1238,djf
djap1238,Djapu,Australia,-12.879764,136.417978,djap1238,
djau1244,Jawoyn,Australia,-14.1361,133.002,djau1244,djn
djaw1238,Djawi,Australia,-16.4163,123.186,djaw1238,djw
djee1236,Djeebbana,Australia,-12.0133,134.097,djee1236,djj
djeo1235,Djeoromitxí,South America,-12.038,-64.6694,djeo1235,jbt
djim1235,Djimini Senoufo,Africa,8.36279,-4.45627,djim1235,dyi
djin1251,Jingulu,Australia,-17.165,133.659,djin1251,jig
djin1252,Djinba,Australia,-12.93,134.967,djin1252,djb
djin1253,Djinang,Australia,-12.462,134.82,djin1253,dji
djiw1241,Djiwarli,Australia,-24.10724,116.98858,djiw1241,dze
djuw1238,Juwaliny,Australia,-20.34239,122.28179,djuw1238,
dobe1238,Dobel,Papunesia,-6.32531,134.638,dobe1238,kvo
dobo1244,Dobo Malay,Papunesia,,,dobo1244,
dobu1241,Dobu,Papunesia,-9.63239,150.825,dobu1241,dob
doee1238,Doe,Africa,-6.25844,38.4902,doee1238,doe
doga1238,Doga,Papunesia,-9.63698,149.841,doga1238,dgg
dogh1241,Doghoro,Papunesia,-9.13688,148.766,dogh1241,dgx
dogo1294,Dogoso,Africa,10.0489,-4.35805,dogo1294,dgs
dogo1295,Dogosé,Africa,10.1899,-4.1493,dogo1295,dos
dogo1299,Dogon,,,,dogo1299,
dogr1250,Dogri,Eurasia,32.5534,75.7111,dogr1250,dgo
dogr1252,Dogrib,North America,63.17,-117.25,dogr1252,dgr
dogu1235,Dogul Dom Dogon,Africa,14.5872,-3.56855,dogu1235,dbg
doka1242,Ejuele,Africa,10.2287,7.96099,doka1242,dbi
doko1243,Deko-Dusanga,Africa,5.39961,8.26925,doko1243,uya
doko1244,Doko (Democratic Republic of Congo),Africa,,,doko1244,
dola1240,Dolakha-Tauthali-Jethal-Listi-Doti,Eurasia,,,dola1240,
dolg1241,Dolgan,Eurasia,71.10828,94.29358,dolg1241,dlg
dolp1239,Dolpo,Eurasia,29.1957,83.2927,dolp1239,dre
doma1258,Domari,Eurasia,32.0,35.0,doma1258,rmt
doma1260,Domaaki,Eurasia,36.3258,74.7984,doma1260,dmk
doma1262,Domara,Papunesia,-10.176721,148.5348284,doma1262,
domb1246,Toka-Leya-Dombe,Africa,-18.37,26.502,domb1246,dov
domi1242,Dominican Spanish,Eurasia,,,domi1242,
domm1246,Dom,Papunesia,-6.03737,144.895,domm1246,doa
domp1238,Dompo,Africa,8.182,-2.295,domp1238,doy
domu1245,Domu,Papunesia,-10.151,148.45,domu1245,dof
domu1246,Domung,Papunesia,-5.81856,146.682,domu1246,dev
dond1249,Dondo,Papunesia,0.80348,120.707,dond1249,dok
done1238,Donegal,Eurasia,,,done1238,
dong1285,Dongxiang,Eurasia,35.66354,103.38952,dong1285,sce
dong1286,Dongshanba Lalo,Eurasia,25.435,100.178,dong1286,yik
dong1287,Dongnu,Eurasia,,,dong1287,
dong1288,Dongola,Africa,18.25,30.75,dong1288,dgl
dong1290,Dongo,Africa,2.96683,29.9619,dong1290,doo
dong1293,Dong,Africa,8.64119,11.9924,dong1293,doh
dong1294,Dongotono,Africa,4.43426,33.2429,dong1294,ddd
donn1239,Donno So Dogon,Africa,14.34019,-3.51468,donn1239,dds
doon1238,Doondo,Africa,-4.30483,13.5641,doon1238,dde
dora1242,Dorasque,North America,8.567442,-82.375717,dora1242,
dori1246,Dori'o,Papunesia,-9.11536,160.897,dori1246,dor
dori1248,Doric,Eurasia,,,dori1248,
doro1265,Dorogori,Papunesia,,,doro1265,
doro1266,Doromu-Koki,Papunesia,-9.56687,147.986,doro1266,kqc
dorz1235,Dorze,Africa,6.25237,37.5554,dorz1235,doz
doso1239,Doso,Papunesia,-7.85806,142.656,doso1239,dol
dout1240,Doutai,Papunesia,-3.24832,138.22,dout1240,tds
doya1240,Doyayo,Africa,8.68604,13.0768,doya1240,dow
dras1242,Dras,Eurasia,,,dras1242,
drav1251,Dravidian,,,,drav1251,
dree1234,Dre,Papunesia,-8.5,141.68,dree1234,
drun1238,Drung,Eurasia,28.00792,98.49449,drun1238,duu
dual1243,Duala,Africa,4.10208,9.61877,dual1243,dua
duan1242,Duano,Papunesia,0.72162,103.46759,duan1242,dup
duau1237,Duau,Papunesia,-10.187,151.218,duau1237,dva
dubu1240,Dubu,Papunesia,-3.62591,140.768,dubu1240,dmu
